0.1539
0.1473
0.1284
0.124
0.1424
0.1613
0.159
0.1581
0.1684
0.1726
0.1784
0.2005
0.1974
0.1735
0.1843
0.1706
0.1305
0.1253
0.132
0.1291
0.1236
0.121
0.121
0.1212
0.1169
0.1075
0.1008
0.1026
0.1029
0.1052
0.1088
0.1118
0.1161
0.1128
0.11
0.1058
0.0999
0.0973
0.0993
0.1057
0.1031
0.0981
0.0953
0.0956
0.0952
0.0923
0.087
0.0825
0.082
0.079
0.0779
0.0759
0.0758
0.0771
0.0778
0.0778
0.0751
0.0728
0.0731
0.0736
0.0728
0.0727
0.0708
0.0667
0.0642
0.0605
0.0586
0.0625
0.0655
0.0667
0.0703
0.0766
0.0809
0.0808
0.0808
0.0826
0.0864
0.0863
0.0837
0.0783
0.0677
0.0652
0.0657
0.0638
0.0633
0.0653
0.0665
0.0657
0.0667
0.0633
[0.1539, 0.1473, 0.1284, 0.124, 0.1424, 0.1613, 0.159, 0.1581, 0.1684, 0.1726, 0.1784, 0.2005, 0.1974, 0.1735, 0.1843, 0.1706, 0.1305, 0.1253, 0.132, 0.1291, 0.1236, 0.121, 0.121, 0.1212, 0.1169, 0.1075, 0.1008, 0.1026, 0.1029, 0.1052, 0.1088, 0.1118, 0.1161, 0.1128, 0.11, 0.1058, 0.0999, 0.0973, 0.0993, 0.1057, 0.1031, 0.0981, 0.0953, 0.0956, 0.0952, 0.0923, 0.087, 0.0825, 0.082, 0.079, 0.0779, 0.0759, 0.0758, 0.0771, 0.0778, 0.0778, 0.0751, 0.0728, 0.0731, 0.0736, 0.0728, 0.0727, 0.0708, 0.0667, 0.0642, 0.0605, 0.0586, 0.0625, 0.0655, 0.0667, 0.0703, 0.0766, 0.0809, 0.0808, 0.0808, 0.0826, 0.0864, 0.0863, 0.0837, 0.0783, 0.0677, 0.0652, 0.0657, 0.0638, 0.0633, 0.0653, 0.0665, 0.0657, 0.0667, 0.0633]
